file,fingerprint,mfcc,chroma,spectral_contrast,tonnetz,spectral_centroid,spectral_bandwidth,spectral_rolloff,zero_crossing_rate,rms,tempo
songbird.mp3,73319dc4464e919c57a9eda6e4764a9bdad92f0450cefc212b7478341f988041,"[-249.0596923828125, 116.03993225097656, 34.22748947143555, 16.522430419921875, 1.7032108306884766, 12.917941093444824, -0.1492428183555603, 12.093045234680176, 2.87888765335083, -3.8966569900512695, -6.930630683898926, 1.2987581491470337, -7.6165361404418945, -2.5416488647460938, 2.539215326309204, 5.198374271392822, -5.258180618286133, 1.7370238304138184, -4.0471601486206055, -6.644508361816406]","[0.37990787625312805, 0.2219974547624588, 0.4244209825992584, 0.2512437701225281, 0.42321544885635376, 0.19290781021118164, 0.2049892395734787, 0.336015522480011, 0.3600403368473053, 0.5267447829246521, 0.35281020402908325, 0.6274392604827881]","[20.189953574498357, 19.955884285067768, 21.702168117651812, 24.9579171122908, 28.012880317391996, 26.0849762108237, 50.08340886102827]","[0.14822065553379327, 0.06224965299114639, 0.005006784492102883, 0.027666958989993547, 0.009955465536365421, 0.0072462724232700195]",1653.1460461400704,2227.1271111788387,3590.103291136561,0.0674349663796439,0.06416167,135.99917763157896
the_moment.mp3,fc1b013d8e05e4c24f975322ca20b23bf1d5b8e4982e422bb2fcb8afa307feed,"[-342.0921630859375, 152.94993591308594, 13.559371948242188, 14.203088760375977, 7.228996276855469, 3.547766923904419, -4.621251106262207, -0.5364570021629333, -3.3421339988708496, -7.366189002990723, -12.683967590332031, -8.154059410095215, -5.500861644744873, 1.0914337635040283, 0.8410192728042603, 4.976433277130127, 0.5949606895446777, -0.6993734836578369, -11.433488845825195, -12.27194881439209]","[0.15523862838745117, 0.1162465363740921, 0.2608848512172699, 0.16589964926242828, 0.0892995223402977, 0.1771317720413208, 0.1067202091217041, 0.2223348766565323, 0.1151672825217247, 0.34563204646110535, 0.5766249299049377, 0.17421719431877136]","[21.87540400301978, 20.98379134991467, 27.525056194294304, 27.876808349746877, 27.583148642912093, 24.3939163834219, 49.0616106051321]","[-0.09288392902852495, 0.3417661522505735, 0.006467575602011352, -0.22900126810003965, 0.040216479828691226, -0.04855404266715985]",1090.485458934661,1476.664273844571,1970.654750386997,0.05672339093943499,0.03977682814002037,184.5703125
